resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,en_markup,screen_hint,source_kind,en,en_status,reviewer,notes
0x7f13009d,string,date_within_a_week,,1週間,ja,,,,,date,resource,1 week,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13009e,string,date_yesterday,,昨日,ja,,,,,date,resource,Yesterday,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13009f,string,default_error_message,,Invalid input,en,,,,,default,resource,Invalid input,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f1300a0,string,default_notification_channel_name,,Now playing,en,,,,,default,resource,Now playing,source_verified,source passthrough + deterministic QA,User-visible static UI; notification channel
0x7f1300a1,string,default_popup_window_title,,Pop-Up Window,en,,,,,default,resource,Pop-Up Window,source_verified,source passthrough + deterministic QA,User-visible static UI; window title
0x7f1300a3,string,delete,,削除,ja,,,,,delete,resource,Delete,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a4,string,delete_from_playlist,,%sから削除しました。,ja,%s,,,,delete,resource,Removed from %s.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a5,string,detail_next,,続きを読む,ja,,,,,detail,resource,Read more,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a6,string,dropdown_menu,,Dropdown menu,en,,,,,dropdown,resource,Dropdown menu,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1300a7,string,edit,,編集,ja,,,,,edit,resource,Edit,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a8,string,edit_profile,,プロフィール編集,ja,,,,,edit,resource,Edit profile,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a9,string,error_a11y_label,,Error: invalid,en,,,,,error,resource,Error: invalid,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1300aa,string,error_audiowork_detail_fetch_cover_work_general,,作品情報の取得に失敗しました。,ja,,,,,error,resource,Failed to retrieve work information.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ab,string,error_audiowork_detail_fetch_cover_work_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,Failed to communicate with the server. Please try again later.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ac,string,error_audiowork_detail_fetch_cover_work_invalid_parameter,,作品情報の取得に失敗しました。,ja,,,,,error,resource,Failed to retrieve work information.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ad,string,error_audiowork_detail_fetch_cover_work_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,Maintenance is currently in progress. Please wait until it is complete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ae,string,error_audiowork_detail_fetch_cover_work_unknown,,作品情報の取得に失敗しました。,ja,,,,,error,resource,Failed to retrieve work information.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300af,string,error_common_add_muted_owner_bad_request,,非表示に失敗しました。,ja,,,,,error,resource,Failed to hide.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b0,string,error_common_add_muted_owner_general,,非表示に失敗しました。,ja,,,,,error,resource,Failed to hide.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b1,string,error_common_add_muted_owner_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,Failed to communicate with the server. Please try again later.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b2,string,error_common_add_muted_owner_invalid_user_session,,非表示に失敗しました。,ja,,,,,error,resource,Failed to hide.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b3,string,error_common_add_muted_owner_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,Maintenance is currently in progress. Please wait until it is complete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b4,string,error_common_add_muted_owner_no_user_session,,非表示に失敗しました。,ja,,,,,error,resource,Failed to hide.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b5,string,error_common_add_muted_owner_not_found,,非表示に失敗しました。,ja,,,,,error,resource,Failed to hide.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b6,string,error_common_add_muted_owner_premium_account_limit,,登録数が上限に達しています。アカウント設定から一覧を確認できます。,ja,,,,,error,resource,You have reached the registration limit. You can view the list in Account settings.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b7,string,error_common_add_muted_owner_regular_account_limit,,登録数が上限に達しています。アカウント設定から一覧を確認できます。,ja,,,,,error,resource,You have reached the registration limit. You can view the list in Account settings.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b8,string,error_common_add_muted_owner_unknown,,非表示に失敗しました。,ja,,,,,error,resource,Failed to hide.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b9,string,error_common_add_playlist_item_create_limit_exceeded_premium,,登録数が上限に達しています。,ja,,,,,error,resource,You have reached the registration limit.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ba,string,error_common_add_playlist_item_duplicated,,すでに登録されています。,ja,,,,,error,resource,Already added.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bb,string,error_common_add_playlist_item_forbidden,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,Failed to add to the playlist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bc,string,error_common_add_playlist_item_general,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,Failed to add to the playlist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bd,string,error_common_add_playlist_item_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,Failed to communicate with the server. Please try again later.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300be,string,error_common_add_playlist_item_invalid_parameter,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,Failed to add to the playlist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bf,string,error_common_add_playlist_item_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,The service is currently undergoing maintenance. Please wait until it is complete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c0,string,error_common_add_playlist_item_not_found,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,Failed to add to the playlist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c1,string,error_common_add_playlist_item_storage_create_limit_exceeded,,登録数が上限に達しています。,ja,,,,,error,resource,You have reached the maximum number of items.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c2,string,error_common_add_playlist_item_unauthorized,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,Failed to add to the playlist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c3,string,error_common_add_playlist_item_unknown,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,Failed to add to the playlist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c4,string,error_common_check_account_releasable_general,,エラーのため失敗しました。,ja,,,,,error,resource,The operation failed due to an error.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c5,string,error_common_check_account_releasable_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,The service is currently undergoing maintenance. Please wait until it is complete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
