resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,ko_markup,screen_hint,source_kind,ko,ko_status,reviewer,notes
0x7f130097,string,continuous_play,,連続再生,ja,,,,,continuous,resource,연속 재생,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130098,string,copy,,コピー,ja,,,,,copy,resource,복사,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130099,string,copy_toast_msg,,Link copied to clipboard,en,,,,,copy,resource,링크가 클립보드에 복사됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; toast
0x7f13009a,string,date_more_than_a_month_ago,,1ヶ月以上前,ja,,,,,date,resource,1개월 이상 전,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13009b,string,date_today,,今日,ja,,,,,date,resource,오늘,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13009c,string,date_within_a_month,,1ヶ月,ja,,,,,date,resource,1개월,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13009d,string,date_within_a_week,,1週間,ja,,,,,date,resource,1주일,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13009e,string,date_yesterday,,昨日,ja,,,,,date,resource,어제,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13009f,string,default_error_message,,Invalid input,en,,,,,default,resource,잘못된 입력,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f1300a0,string,default_notification_channel_name,,Now playing,en,,,,,default,resource,현재 재생 중,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; notification channel
0x7f1300a1,string,default_popup_window_title,,Pop-Up Window,en,,,,,default,resource,팝업 창,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; window title
0x7f1300a3,string,delete,,削除,ja,,,,,delete,resource,삭제,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a4,string,delete_from_playlist,,%sから削除しました。,ja,%s,,,,delete,resource,%s에서 삭제했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a5,string,detail_next,,続きを読む,ja,,,,,detail,resource,계속 읽기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a6,string,dropdown_menu,,Dropdown menu,en,,,,,dropdown,resource,드롭다운 메뉴,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1300a7,string,edit,,編集,ja,,,,,edit,resource,편집,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a8,string,edit_profile,,プロフィール編集,ja,,,,,edit,resource,프로필 편집,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300a9,string,error_a11y_label,,Error: invalid,en,,,,,error,resource,오류: 잘못됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1300aa,string,error_audiowork_detail_fetch_cover_work_general,,作品情報の取得に失敗しました。,ja,,,,,error,resource,작품 정보를 가져오지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ab,string,error_audiowork_detail_fetch_cover_work_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,서버와의 통신에 실패했습니다. 잠시 후 다시 시도해 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ac,string,error_audiowork_detail_fetch_cover_work_invalid_parameter,,作品情報の取得に失敗しました。,ja,,,,,error,resource,작품 정보를 가져오지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ad,string,error_audiowork_detail_fetch_cover_work_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,현재 점검 중입니다. 종료될 때까지 기다려 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ae,string,error_audiowork_detail_fetch_cover_work_unknown,,作品情報の取得に失敗しました。,ja,,,,,error,resource,작품 정보를 가져오지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300af,string,error_common_add_muted_owner_bad_request,,非表示に失敗しました。,ja,,,,,error,resource,숨기기에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b0,string,error_common_add_muted_owner_general,,非表示に失敗しました。,ja,,,,,error,resource,숨기기에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b1,string,error_common_add_muted_owner_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,서버와의 통신에 실패했습니다. 잠시 후 다시 시도해 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b2,string,error_common_add_muted_owner_invalid_user_session,,非表示に失敗しました。,ja,,,,,error,resource,숨기기에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b3,string,error_common_add_muted_owner_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,현재 점검 중입니다. 종료될 때까지 기다려 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b4,string,error_common_add_muted_owner_no_user_session,,非表示に失敗しました。,ja,,,,,error,resource,숨기기에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b5,string,error_common_add_muted_owner_not_found,,非表示に失敗しました。,ja,,,,,error,resource,숨기기에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b6,string,error_common_add_muted_owner_premium_account_limit,,登録数が上限に達しています。アカウント設定から一覧を確認できます。,ja,,,,,error,resource,등록 수가 한도에 도달했습니다. 계정 설정에서 목록을 확인할 수 있습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b7,string,error_common_add_muted_owner_regular_account_limit,,登録数が上限に達しています。アカウント設定から一覧を確認できます。,ja,,,,,error,resource,등록 수가 한도에 도달했습니다. 계정 설정에서 목록을 확인할 수 있습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b8,string,error_common_add_muted_owner_unknown,,非表示に失敗しました。,ja,,,,,error,resource,숨기기에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300b9,string,error_common_add_playlist_item_create_limit_exceeded_premium,,登録数が上限に達しています。,ja,,,,,error,resource,등록 수가 한도에 도달했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300ba,string,error_common_add_playlist_item_duplicated,,すでに登録されています。,ja,,,,,error,resource,이미 등록되어 있습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bb,string,error_common_add_playlist_item_forbidden,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,플레이리스트에 추가하지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bc,string,error_common_add_playlist_item_general,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,플레이리스트에 추가하지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bd,string,error_common_add_playlist_item_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,서버와의 통신에 실패했습니다. 잠시 후 다시 시도해 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300be,string,error_common_add_playlist_item_invalid_parameter,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,플레이리스트에 추가하지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300bf,string,error_common_add_playlist_item_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,현재 점검 중입니다. 종료될 때까지 기다려 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c0,string,error_common_add_playlist_item_not_found,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,플레이리스트에 추가하지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c1,string,error_common_add_playlist_item_storage_create_limit_exceeded,,登録数が上限に達しています。,ja,,,,,error,resource,등록 수가 한도에 도달했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c2,string,error_common_add_playlist_item_unauthorized,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,플레이리스트에 추가하지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c3,string,error_common_add_playlist_item_unknown,,プレイリスト追加に失敗しました。,ja,,,,,error,resource,플레이리스트에 추가하지 못했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c4,string,error_common_check_account_releasable_general,,エラーのため失敗しました。,ja,,,,,error,resource,오류로 인해 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c5,string,error_common_check_account_releasable_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,현재 점검 중입니다. 종료될 때까지 기다려 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c6,string,error_common_delete_locallist_general,,削除に失敗しました。,ja,,,,,error,resource,삭제에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c7,string,error_common_delete_mylist_general,,削除に失敗しました。,ja,,,,,error,resource,삭제에 실패했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c8,string,error_common_delete_mylist_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,서버와의 통신에 실패했습니다. 잠시 후 다시 시도해 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1300c9,string,error_common_delete_mylist_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,현재 점검 중입니다. 종료될 때까지 기다려 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
